PLAN_ID,PLAN_NAME,MER,DISC,PACKAGE,LEN,ROLLUP1,ASP,STARTDATE,ENDDATE
122,Promo - All Access - 6mo (49.99) - (OAC) - 1X,8.33,Discount,All Access,Semi Annual,All Access Discount Semi,N,01/02/17 00:00,12/12/99 00:00
123,Introductory - All Access - 12mo w1mo Savings - wETF (6mo50) - AMZ DOT-G3,20.990000000000002,Full Price,All Access,Annual,All Access Annual AMZ DOT,Y,01/11/18 00:00,12/12/99 00:00
124,A La Carte + Howard - 1mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
125,Select Lite - 1mo|Promo $10 Off for 12mos,5.99,Discount,Select Lite,Monthly,Select Lite Discount Monthly ($10 Off for 12mos),N,01/06/19 00:00,12/12/99 00:00
126,Promo - News-Sports-Talk - 3mo w/2mo Free (3FOR1) - 1X,3.33,Discount,Other,Quarterly,Other,N,05/01/15 00:00,30/06/15 00:00
127,Promo - All Access - 6mo (60.00),10.0,Discount,All Access,Semi Annual,All Access Discount Semi,N,01/06/19 00:00,12/12/99 00:00
128,Premier - 24mo w/3mo Free - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
129,News-Sports-Talk - 3mo - wActv,10.99,Full Price,Other,Quarterly,Other,TBD,05/01/15 00:00,30/06/15 00:00
130,Courtesy - All Access - 24mo - Select Price,19.990000000000002,Full Price,All Access,Two Year,All Access 2 Year,Y,01/07/17 00:00,30/11/17 00:00
131,Promo - All Access - 6mo - 99.00 - wETF (6mo99) - GGLEHUB1,16.5,Discount,All Access,Semi Annual,Promo - All Access - 6mo - 99.00 - wETF (6mo99) - GGLEHUB1,N,01/11/19 00:00,12/12/99 00:00
132,Fleet - All Access - 12mo - wActv - 167.88,13.99,Full Price,All Access,Annual,All Access Annual,Y,01/11/17 00:00,30/11/17 00:00
133,Promo - All Access - 3mo - 2.00 - (Discovery) - 1X,5.0,Discount,All Access,Quarterly,Discount Trial Extension,N,01/09/16 00:00,30/07/19 00:00
134,Select - 3mo,14.99,Full Price,Select,Quarterly,Select Quarterly,N,05/01/15 00:00,30/06/15 00:00
135,Promo - Marine Offshore - 3mo - (Half-off) - 1X,14.99,Discount,Other,Quarterly,Other,N,01/01/17 00:00,12/12/99 00:00
136,Courtesy - Introductory - Select - 24mo w/2mo Savings (2018 MRF),14.66,Full Price,Select,Two Year,Select 2 Year,Y,01/06/19 00:00,12/12/99 00:00
137,Fleet - Select - 12mo - wActv - 113.88,9.49,Full Price,Select,Annual,Select Annual,Y,01/02/17 00:00,12/12/99 00:00
138,Espanol - 1mo,5.99,Full Price,Espanol,Monthly,Espanol Monthly,N,05/01/15 00:00,30/06/15 00:00
139,Select - 1mo - wActv|Promo $10.99/mo Select for 12mos,10.99,Discount,Select,Monthly,Select - 1mo - wActv|Promo $10.99/mo Select for 12mos,N,01/11/19 00:00,12/12/99 00:00
140,Courtesy - Promo - Select - 6mo - 29.94 (Legacy MRF),4.99,Discount,Select,Semi Annual,6 for 30,N,14/02/18 00:00,12/12/99 00:00
141,Fleet - Select - 12mo - wActv - 119.88,9.99,Full Price,Select,Annual,Select Annual,Y,01/04/18 00:00,12/12/99 00:00
142,Select - 12mo w/1mo Free - wActv,14.99,Full Price,Select,Annual,Select Annual,Y,05/01/15 00:00,30/06/15 00:00
143,Courtesy - All Access - 3mo (Legacy MRF),20.990000000000002,Full Price,All Access,Quarterly,All Access Quarterly,N,14/02/18 00:00,12/12/99 00:00
144,Espanol Plus - 1mo,8.49,Full Price,Espanol,Monthly,Espanol Monthly,TBD,05/01/15 00:00,30/06/15 00:00
145,Promo - Select - 3mo w/2mo Free (3FOR1),4.996700000000001,Discount,Select,Quarterly,3 for 1,N,05/01/15 00:00,30/06/15 00:00
146,Select Family Friendly - Life - 0.00,14.99,Full Price,Other,Three Year,Other,Y,01/07/17 00:00,12/12/99 00:00
147,Sirius XM ALL ACCESS - 3mo - wHW Actv - wETF,19.990000000000002,Full Price,All Access,Quarterly,All Access Quarterly,N,01/01/14 00:00,30/11/17 00:00
148,Sponsored - OEM Trial - All Access - 3mo - 25.90,0.0,Full Price,All Access,Quarterly,All Access Quarterly,N,05/01/15 00:00,30/06/15 00:00
149,Select - 12mo - wHW Actv - wETF,15.99,Full Price,Select,Annual,Select Annual,Y,01/01/19 00:00,12/12/99 00:00
150,Promo - Select - 6mo - 69.00 - wETF (6mo69) - GGLEHUB1 (OLPT),11.5,Discount,Select,Semi Annual,Promo - Select - 6mo - 69.00 - wETF (6mo69) - GGLEHUB1 (OLPT),N,01/11/19 00:00,12/12/99 00:00
151,Courtesy - News-Sports-Talk - 12mo - 1X,9.99,Full Price,Other,Annual,Other,Y,05/01/15 00:00,30/06/15 00:00
152,Promo - All Access - 6mo - 49.99 - wETF (6mo50) - AMZ DOT-G3,8.33,Discount,All Access,Semi Annual,All Access Discount Semi AMZ DOT,N,01/10/18 00:00,12/12/99 00:00
153,Select - 1mo - wActv|Promo $5.99/mo Select for 6mos,5.99,Discount,Select,Monthly,Select Discount Monthly ($10 Off for 6mos),N,01/11/19 00:00,12/12/99 00:00
154,Select - 12mo - wActv|Promo Annual 40% OffA1,9.59,Discount,Select,Annual,Select Discount Annual,Y,01/01/19 00:00,12/12/99 00:00
155,Promo - Select - 6mo - 69.00 - wETF (6mo69) - GGLEHUB1 (Web),11.5,Discount,Select,Semi Annual,Select Discount Semi,N,01/11/19 00:00,12/12/99 00:00
156,Promo - Select - 6mo w/3mo Free - (Half-Off) - wHW Actv - wETF,8.0,Discount,Select,Semi Annual,Promo - Select - 6mo w/3mo Free - (Half-Off) - wHW Actv - wETF,N,01/10/19 00:00,12/12/99 00:00
157,Promo - All Access - 6mo - 49.99 - wETF (6mo50) - AMZ DOT-G3 - (OLPT),8.33,Discount,All Access,Semi Annual,All Access Discount Semi AMZ DOT,N,01/10/18 00:00,12/12/99 00:00
158,NavTraffic - 1mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
159,Promo - Select - 12mo - 84.00 - ($7.00/mo),7.0,Discount,Select,Annual,12 for 84,Y,01/10/18 00:00,12/12/99 00:00
160,Sponsored - OEM Trial - All Access - 6mo - 64.75,0.0,Full Price,All Access,Semi Annual,All Access Semi,N,05/01/15 00:00,30/06/15 00:00
161,Promo - All Access - 12mo - 144.00 - wETF (6mo50) - AMZ DOT-G3,12.0,Discount,All Access,Annual,12 for 144 All Access AMZ,Y,01/06/19 00:00,12/12/99 00:00
162,Fleet - Select - 1mo - wActv - 9.99,9.99,Full Price,Select,Monthly,Select Monthly,N,01/01/17 00:00,12/12/99 00:00
163,Premier Family Friendly - 6mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
164,OEM Trial - Premier - 1mo - 0.00,0.0,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
165,Sponsored - OEM Trial - Select - 6mo - 77.70,0.0,Full Price,Select,Semi Annual,Select Semi,N,05/01/15 00:00,30/06/15 00:00
166,Introductory - Select - 36mo w/3mo Savings - wActv,14.99,Full Price,Select,Three Year,Select 3 Year,Y,05/01/15 00:00,30/06/15 00:00
167,NavTraffic + NavWeather - 3mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
168,Promo - Traffic - 3mo - (Half-off),6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
169,All Access - 12mo - wActv|Promo Annual 25% Off,15.74,Discount,All Access,Annual,All Access Annual - 25% Off,Y,01/01/19 00:00,12/12/99 00:00
170,Promo - NavTraffic + NavWeather - 12mo - (Half-off) - 1X,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
171,Promo - NavTraffic - 12mo,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
172,Promo - Veteran - Select - 3mo,11.99,Full Price,Select,Quarterly,Select Quarterly,N,01/11/17 00:00,12/12/99 00:00
173,Premier Add-on - 1mo,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
174,Courtesy - Introductory - Select - 24mo w/2mo Savings - 1X,14.99,Full Price,Select,Two Year,Select 2 Year,Y,01/01/14 00:00,26/04/16 00:00
175,Fleet - All Access - 1mo - wActv - 14.49,14.49,Full Price,All Access,Monthly,All Access Monthly,N,01/11/16 00:00,30/06/17 00:00
176,Promo - Select Family Friendly - 24mo,6.66,Discount,Select,Two Year,Select 2 Year,Y,05/01/15 00:00,30/06/15 00:00
177,Promo - Select - 12mo - 129.00,10.75,Discount,Select,Annual,12 for 129,Y,01/01/14 00:00,12/12/99 00:00
178,Promo - Select - 12mo - 132.00 - wETF (6mo50) - AMZ DOT-G3,11.0,Discount,Select,Annual,12 for 132 Select AMZ,Y,01/06/19 00:00,12/12/99 00:00
179,Promo - Select - Annual - (50% off for 12 mos),7.99,Discount,Select,Annual,Select Discount Annual,Y,01/11/17 00:00,12/12/99 00:00
180,Promo - Select - 3mo w/2mo Free (3FOR1) - Quarterly Rollover,7.8,Discount,Select,Quarterly,3 for 1,N,01/02/17 00:00,12/12/99 00:00
181,Courtesy - Select - 12mo - 1X,14.99,Full Price,Select,Annual,Select Annual,Y,01/01/14 00:00,26/04/16 00:00
182,Promo - Select - 6mo - 54.00 - ($9.00/mo),9.0,Discount,Select,Semi Annual,6 for 54,N,01/10/18 00:00,12/12/99 00:00
183,Promo - Select - 6mo - 29.94SelfPay,4.99,Discount,Select,Semi Annual,6 for 30,N,05/01/15 00:00,30/06/15 00:00
184,Promo - All Access - 3mo - 0.00 - wActv,0.0,Discount,All Access,Quarterly,All Access Discount Quarterly $0,N,01/04/18 00:00,12/12/99 00:00
185,Fleet - Select - 1mo - wActv - 10.49,10.49,Full Price,Select,Monthly,Select Monthly,N,01/11/17 00:00,12/12/99 00:00
186,Traffic - 12mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
187,Promo - Travel-Link - 5mo - (Half-off) - 1X,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
188,A La Carte - 1mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
189,Introductory - Marine Offshore - 24mo w/2mo Savings - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
190,Aviator - 1mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
191,Promo - All Access - 6mo - 54.00 - (+$.67 per month),9.0,Discount,All Access,Semi Annual,All Access Discount Semi,N,01/05/17 00:00,12/12/99 00:00
192,Promo - All Access - 12mo - 119.88 (9.99mo) - (OAC) - 1X,9.99,Discount,All Access,Annual,All Access Discount Annual,Y,01/05/17 00:00,12/12/99 00:00
193,Premier - Life - 0.00,19.990000000000002,Full Price,All Access,Three Year,All Access 3 Year,Y,01/01/17 00:00,12/12/99 00:00
194,Promo - NavTraffic - 6mo - (Half-off) - 1X,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
195,Introductory - Mirge - SiriusXM All-In-One - 24mo w/2mo Savings - wActv,19.990000000000002,Full Price,Other,Two Year,All Access Annual,Y,01/02/17 00:00,12/12/99 00:00
196,Promo - Select Family Friendly - 6mo w/3mo Free - (Half-Off) - 1X,6.995,Discount,Select,Semi Annual,Select Semi,N,05/01/15 00:00,30/06/15 00:00
197,Promo - Travel-Link - 12mo - (Half-off),6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
198,All Access - 1mo - wETF (6mo50) - AMZ|Promo $11 off for 12mos AA - AMZ DOT-G3 - (WEB),9.99,Discount,All Access,Monthly,All Access - 1mo - wETF (6mo50) - AMZ|Promo $11 off for 12mos AA - AMZ DOT-G3 - (WEB),N,01/10/19 00:00,12/12/99 00:00
199,Promo - Premier Family Friendly - 12mo,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
200,All Access - 1mo - wActv|Promo $8.25/mo AA for 12mos,8.25,Discount,All Access,Monthly,$8.25 All Access Monthly,N,01/11/19 00:00,12/12/99 00:00
201,Courtesy - Introductory - Select - 12mo w/1mo Savings - 1X,14.99,Full Price,Select,Three Year,Select Annual,Y,01/01/14 00:00,26/04/16 00:00
202,Promo - NavWeather - 12mo - 47.88,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
203,All Access - 1mo - wActv|Promo $9 Off for 6mosAA,11.99,Discount,All Access,Monthly,All Access Discount Monthly ($9 off for 6mos),N,01/06/19 00:00,12/12/99 00:00
204,Select - 1mo - wActv|Promo $10 Off for 12mos,5.99,Discount,Select,Monthly,Select Discount Monthly ($10 Off for 12mos),N,01/01/19 00:00,12/12/99 00:00
205,Courtesy - Introductory - Select Family Friendly - 12mo w/1mo Savings - 1X,14.99,Full Price,Select,Annual,Select Annual,Y,01/01/14 00:00,26/04/16 00:00
206,Promo - NavTraffic - 12mo - (Half-off) - 1X,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
207,Promo - All Access - 12mo - 179.88,14.99,Full Price,All Access,Annual,All Access Annual,Y,01/10/18 00:00,12/12/99 00:00
208,All Access - 1mo - wActv|Promo $12.74 Off for 12mosAA,8.25,Discount,All Access,Monthly,$8.25 All Access Monthly,N,01/09/19 00:00,12/12/99 00:00
209,Promo - All Access - 12mo - 119.88 - wETF (12mo100) - AMZ SPOT - (WEB),9.99,Discount,All Access,Annual,All Access Discount Annual AMZ DOT,Y,01/11/18 00:00,12/12/99 00:00
210,Promo - Select - 6mo - 24.99 (6for25) - WBFB,4.165,Discount,Select,Semi Annual,6 for 25,N,05/01/15 00:00,30/06/15 00:00
211,All Access - 3mo - wActv|Veteran 25% OffA2,15.74,Discount,All Access,Quarterly,All Access Quarterly - 25% Off,N,01/01/19 00:00,30/07/19 00:00
212,Promo - Select - Annual - (25% off for 12 mos),11.99,Full Price,Select,Annual,Select Annual - 25% off,Y,14/02/18 00:00,12/12/99 00:00
213,Promo - Traffic + Travel-Link - 4mo (4FOR20) - 1X,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
214,Commercial Family - 1mo - (DSTR) - w/Actv,6.66,TBD,TBD,Monthly,Other,N,05/01/15 00:00,30/06/15 00:00
215,Promo - Select - 6mo - 40.00,6.666666667,Discount,Select,Semi Annual,6 for 40,N,01/06/19 00:00,12/12/99 00:00
216,Traffic - 24mo w/3mo Free,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
217,Introductory - Marine Offshore - 12mo w/1mo Savings - wActv,6.66,Full Price,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
218,Promo - NavTraffic - 5mo - (Half-off),6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
219,Select - 24mo - wActv,14.99,Full Price,Select,Two Year,Other,Y,05/01/15 00:00,30/06/15 00:00
220,Basic Plus - Special Pricing - 1mo - wETF,8.49,Full Price,Basic,Monthly,Basic Monthly,TBD,05/01/15 00:00,30/06/15 00:00
221,Promo - Select - 5mo - 24.99SelfPay,4.998,Discount,Select,5 Months,5 for 25,N,05/01/15 00:00,30/06/15 00:00
222,Fixed Demo - Select - 3mo - (Used Car),0.0,TBD,Select,Quarterly,Select Quarterly,TBD,05/01/15 00:00,30/06/15 00:00
223,Promo - Select - 6mo - 29.94 - (4.99FOR6) - (OAC) - 1X,5.0,Discount,Select,Semi Annual,6 for 30,N,05/01/15 00:00,30/06/15 00:00
224,Sponsored - OEM Trial - All Access - 12mo - 83.50,0.0,Full Price,All Access,Annual,Select Annual,Y,05/01/15 00:00,30/06/15 00:00
225,Promo - Select - 12mo - 105.00 - (+$.50 per month),8.75,Discount,Select,Annual,Half off/year,Y,01/07/17 00:00,12/12/99 00:00
226,Fleet - Select Family Friendly - 1mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
227,All Access - 1mo - wETF (6mo50) - AMZ|Promo $12.66 Off for 6mosAA - AMZ DOT - G3 - (WEB),8.33,Discount,All Access,Monthly,All Access Discount Monthly AMZ DOT,N,01/10/19 00:00,12/12/99 00:00
228,Courtesy - Select - 24mo w/3mo Savings - 1X,13.116249999999999,Discount,Select,Two Year,Select 2 Year,Y,05/01/15 00:00,30/06/15 00:00
229,Sponsored - OEM Trial - All Access - 12mo - 136.98,0.0,Full Price,All Access,Annual,Select Annual,Y,05/01/15 00:00,30/06/15 00:00
230,Courtesy - Mostly Music - 12mo - 1X,9.99,Full Price,Mostly Music,Annual,Mostly Music Annual,Y,05/01/15 00:00,30/06/15 00:00
231,Long Term Plan - Select - 3 yrs,2.75,Discount,Select,Three Year,Select Discount 3 year,Y,01/12/17 00:00,12/12/99 00:00
232,Promo - Premier - 6mo w/2mo Free (3FOR1) - 1X,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
233,Sponsored - OEM Trial - All Access - 12mo - 109.51,0.0,Full Price,All Access,Annual,Select Annual,Y,05/01/15 00:00,30/06/15 00:00
234,Select - 3mo - wHW Actv - wETF,14.99,Full Price,Select,Quarterly,Select Quarterly,TBD,05/01/15 00:00,30/06/15 00:00
235,Promo - Select Family Friendly - 12mo w/6mo Free (Half-Off),6.995,Discount,Select,Annual,Select Annual,Y,05/01/15 00:00,30/06/15 00:00
236,Premier - Life - 799.00,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
237,Promo - NavTraffic - 12mo - (Half-off),6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
238,All Access - 1mo - wActv|Promo 50% Off for 12mos,10.49,Discount,All Access,Monthly,All Access Discount Monthly,N,01/01/19 00:00,12/12/99 00:00
239,A La Carte + Howard + Sports - 1mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
240,Promo - Select - 12mo - 99.00 - (OLPT) - 1X,8.25,Discount,Select,Annual,1 yr/$99,Y,01/10/16 00:00,12/12/99 00:00
241,Promo - Select - 36mo w/5mo Free (Legacy Pricing) - wActv,14.99,Full Price,Select,Three Year,Select 3 Year,Y,05/01/15 00:00,30/06/15 00:00
242,Fleet - All Access - 1mo - wActv - 13.49,13.49,Discount,All Access,Monthly,All Access Discount Monthly,N,01/04/18 00:00,12/12/99 00:00
243,Promo - Select - 6mo - 24.99 (6for25) - Semi-Annual Rollover,4.1667000000000005,Discount,Select,Semi Annual,6 for 25,N,05/01/15 00:00,30/06/15 00:00
244,Mostly Music - 1mo,9.99,Full Price,Mostly Music,Monthly,Mostly Music Monthly,TBD,05/01/15 00:00,30/06/15 00:00
245,Promo - NavTraffic + NavWeather - 12mo,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
246,All Access - 1mo - wActv|Promo $8 Off for 6mosAA,12.99,Discount,All Access,Monthly,All Access Discount Monthly ($8 off for 6mos),N,01/06/19 00:00,12/12/99 00:00
247,Promo - Select - 12mo - 95.00,7.916666667,Discount,Select,Annual,Select Annual,Y,05/01/15 00:00,30/06/15 00:00
248,Promo - Select Lite - 5mo - 24.99 - (5FOR25),5.0,Discount,Select Lite,Quarterly,Promo - Select Lite - 5mo - 24.99 - (5FOR25),N,01/10/19 00:00,12/12/99 00:00
372,Promo - All Access - 6mo (49.99) - (PC) - 1X,8.33,Discount,All Access,Semi Annual,6 for 50,N,01/11/16 00:00,30/04/17 00:00
373,Courtesy - Introductory - Select - 24mo w/2mo Savings (Legacy MRF),15.99,Full Price,Select,Two Year,Select 2 year,Y,14/02/18 00:00,12/12/99 00:00
374,Promo - Select - 6mo - 29.94 - (4.99FOR6) - Semi-Annual Rollover,5.0,Discount,Select,Semi Annual,6 for 30,N,05/01/15 00:00,30/06/15 00:00
375,Promo - All Access - Annual - (40% off for 12 mos),12.59,Discount,All Access,Annual,All Access Discount Annual,Y,01/01/19 00:00,12/12/99 00:00
376,NavTraffic - 24mo w/3mo Free - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
377,Select - 12mo w/1mo Free,14.99,Full Price,Select,Annual,Select Annual,Y,05/01/15 00:00,30/06/15 00:00
378,Promo - Select - Monthly - (50% off/mo for 12 mos),7.99,Discount,Select,Monthly,Select Discount Monthly,N,01/11/17 00:00,12/12/99 00:00
379,Promo - All Access - 3mo - $0.00 - GOOGLE (RTP) - (OLPT),0.0,Discount,All Access,Quarterly,Promo - All Access - 3mo - $0.00 - GOOGLE (RTP) - (OLPT),N,01/10/19 00:00,12/12/99 00:00
380,All Access - 12mo - wHW Actv - wETF,20.990000000000002,Full Price,All Access,Annual,All Access Annual,Y,01/01/19 00:00,12/12/99 00:00
381,Traffic - 24mo - wActv,0.0,Data,Other,Two Year,Data,Y,01/01/14 00:00,12/12/99 00:00
382,Promo - Select Plus SXIR - 12mo - 99.00 - 1X,8.25,Discount,Select,Annual,1 yr/$99,Y,01/12/16 00:00,12/12/99 00:00
383,Select - 12mo - wActv|Promo Annual 45% Off,8.790000000000001,Discount,Select,Annual,Select Discount Annual,Y,01/01/19 00:00,12/12/99 00:00
384,Promo - Select - 1mo - ($7 Off for 6 mos),8.99,Discount,Select,Monthly,Select Discount Monthly ($7 Off for 6mos),N,01/10/18 00:00,12/12/99 00:00
385,Promo - All Access - 6mo - 49.99 - wETF (6mo50) - AMZ DOT-G3 - (WEB),8.33,Discount,All Access,Semi Annual,All Access Discount Semi AMZ DOT,N,01/10/18 00:00,12/12/99 00:00
386,Promo - Premier - 12mo w/6mo Free (Half-Off),6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
387,Promo - All Access - 12mo - 119.88 (9.99/mo) - (OAC),9.99,Discount,All Access,Annual,All Access Discount Annual,Y,01/01/17 00:00,12/12/99 00:00
388,Marine Inland - 6mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
389,Premier - 1mo - TaxEx - (NO MRF) - 14.00,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
390,Sponsored - OEM Trial - Select - 3mo - 25.90,0.0,Full Price,Select,Quarterly,Select Quarterly,N,05/01/15 00:00,30/06/15 00:00
391,Promo - Sailor - 6mo - (Half-off) - 1X,0.0,Data,Data,Semi Annual,Data,N,01/04/18 00:00,12/12/99 00:00
392,Promo - Select - 24mo w/4mo Free - No MRD (Legacy Pricing),12.49166667,Discount,Select,Two Year,Select 2 Year,Y,05/01/15 00:00,30/06/15 00:00
393,Promo - Veteran - Select - 6mo,11.99,Full Price,Select,Semi Annual,Select Semi,N,01/11/17 00:00,12/12/99 00:00
394,All Access - 36mo w/5mo Free - wActv,18.990000000000002,Full Price,All Access,Three Year,All Access 3 Year,Y,05/01/15 00:00,30/06/15 00:00
395,Traffic - 6mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
396,Promo - Veteran - Mostly Music - 12mo,10.99,Full Price,Mostly Music,Annual,Mostly Music Annual,Y,01/11/17 00:00,12/12/99 00:00
397,Select - 1mo - TaxEx - (NO MRF) - 12.00,14.99,Full Price,Select,Monthly,Select Monthly,TBD,05/01/15 00:00,30/06/15 00:00
398,Premier - 12mo w/1mo Free - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
399,Promo - NavTraffic - 5mo - 10.00 (5FOR10),6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
400,Fleet - All Access - 12mo - wActv - 173.88,19.990000000000002,Full Price,All Access,Annual,All Access Annual,Y,01/07/17 00:00,30/11/17 00:00
401,Fleet - Select - 12mo - wActv - 125.88,10.49,Discount,Select,Annual,Select Discount Annual,Y,01/04/18 00:00,12/12/99 00:00
402,Introductory - Mirge - SiriusXM Family Friendly All-In-One - 12mo w/1mo Savings - wActv,0.0,Full Price,Other,Annual,Other,Y,01/01/17 00:00,12/12/99 00:00
403,Mostly Music Monthly 2,9.99,Full Price,Mostly Music,Monthly,Mostly Music Monthly,N,05/01/15 00:00,30/06/15 00:00
404,Promo - Select - 1mo - 0.99,0.99,Discount,Select,Monthly,1 Month/$.99,N,05/01/15 00:00,30/06/15 00:00
405,All Access - 1mo - wActv|Promo $6 Off for 12mosAA,14.99,Discount,All Access,Monthly,All Access Discount Monthly ($6 off for 12mos),N,01/01/19 00:00,12/12/99 00:00
406,Promo - Select - 24mo - 198.00,8.25,Discount,Select,Two Year,1 yr/$99,Y,01/01/14 00:00,12/12/99 00:00
407,NavTraffic - 36mo w/5mo Free - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
408,Promo - Traffic - 6mo w/1mo Free (6for25/35) - 1X,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
409,Travel-Link - 6mo - wActv,6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
410,Introductory - All Access Family Friendly - 12mo w/2mo Savings,19.990000000000002,Full Price,All Access,Annual,All Access Annual,Y,01/01/14 00:00,30/11/17 00:00
411,Voyager + All Access - 1mo - wActv,18.990000000000002,Full Price,All Access,Monthly,All Access Monthly,N,05/01/15 00:00,30/06/15 00:00
412,Select - 1mo - wETF (6mo50) - AMZ|Promo $8 off for 12mos - AMZ DOT-G3 - (WEB),7.99,Discount,Select,Monthly,Select - 1mo - wETF (6mo50) - AMZ|Promo $8 off for 12mos - AMZ DOT-G3 - (WEB),N,01/10/19 00:00,12/12/99 00:00
413,Courtesy - All Access - 24mo - 2017,19.990000000000002,Full Price,All Access,Two Year,All Access 2 Year,Y,01/12/17 00:00,30/11/17 00:00
414,Promo - All Access - 12mo - 126.00 - (+$.50 per month),10.5,Discount,All Access,Annual,All Access Discount Annual,Y,01/05/17 00:00,12/12/99 00:00
415,Promo - All Access - Monthly - (30% off/mo for 12 mos),14.0,Discount,All Access,Monthly,All Access Discount Monthly,N,01/11/17 00:00,12/12/99 00:00
416,Courtesy - Select - 6mo (Legacy MRF),15.99,Full Price,Select,Semi Annual,Select Semi,N,14/02/18 00:00,12/12/99 00:00
417,Select - 1mo - wActv|Veteran 25% Off,11.99,Discount,Select,Monthly,Select Monthly - 25% Off,N,01/01/19 00:00,30/07/19 00:00
418,Promo - Traffic - 5mo - (Half-off),6.66,TBD,TBD,TBD,Other,TBD,05/01/15 00:00,30/06/15 00:00
419,Annual Service - 3 Yr Term Billed Every 3 Years,14.99,Full Price,Select,Two Year,Other,Y,05/01/15 00:00,30/06/15 00:00
420,Fleet - All Access Family Friendly - 1mo - wActv - 13.99,13.99,Full Price,All Access,Monthly,All Access Monthly,N,01/10/18 00:00,12/12/99 00:00
421,Courtesy - Introductory - All Access - 36mo w/3mo Savings (Legacy MRF),20.990000000000002,Full Price,All Access,Three Year,All Access 3 year,Y,14/02/18 00:00,12/12/99 00:00
422,All Access Family Friendly - 12mo - wActv,17.990000000000002,Full Price,All Access,Annual,All Access Annual,Y,05/01/15 00:00,30/06/15 00:00
423,Courtesy - Introductory - All Access - 24mo w/2mo Savings (Legacy MRF),20.990000000000002,Full Price,All Access,Two Year,All Access 2 Year,Y,14/02/18 00:00,12/12/99 00:00
424,Promo - Select Family Friendly - 6mo w/3mo Free - (Half-Off),6.995,Discount,Select,Semi Annual,Select Semi,N,05/01/15 00:00,30/06/15 00:00
